# Source: SrV 2023 Braunschweig + Regionalverband Grossraum Braunschweig scientific-use
#   microdata (local-only, see srv2023_raw/README.md), generated by
#   scripts/extract_srv_primary_distance_targets.py on 2026-09-03.
# Table: srv2023_commute_distance_quantiles_by_kreis.csv
# Universe: persons with a home<->own-workplace trip (V_ZWECK 1)
# Observation unit: PERSON -- first home->purpose trip (V_START_LAGE == 1), else first
#   purpose->home trip (V_ZIEL_LAGE == 1); business trips (V_ZWECK 2) and 'andere
#   Bildungseinrichtung' (V_ZWECK 7) excluded. Reporting days are Tue-Thu only.
# Distance: GIS_LAENGE (routed km) where GIS_LAENGE_GUELTIG > 0; GIS-invalid trips fall
#   back to the other direction (R5); a negative weight or an over-cap distance on the
#   SELECTED trip excludes the person (R6, no fallback -- see the module docstring).
# Weight: GEWICHT_W_ZENSUS >= 0 (expansion to Zensus 2022; the stratum-internal
#   GEWICHT_W must not be used across strata; GEWICHT_W_WERKTAG is undefined here).
# Kreis: first 5 digits of the household AGS. Wolfsburg (03103) is NOT surveyed: its row
#   is the RegioStaR-7 type-72 pool (Braunschweig + Salzgitter), source = proxy_rs7_72
#   -- an ASSUMPTION recorded in the reference ADR. Per R11, the Wolfsburg proxy row
#   carries the RS7-72 pool's RAW shares/quantiles in BOTH the raw and the shrunk
#   columns (a pool is not shrunk further).
# Shrinkage: share_*_shrunk = n/(n+k) * Kreis + k/(n+k) * pool, pool = dominant RS7 type
#   (itself shrunk toward ZGB), k = 100 persons.
# Coverage caveat: stratified PSU design over ~44 selected municipalities; per-Kreis rows
#   represent the covered municipalities (ASSUMPTION-grade for the full Kreis).
# Noise floor: emd_noise_95_* is the 95th percentile of the bootstrap EMD, normalised to
#   [0, 1] exactly like braunschweig.calibration.metrics.emd_on_bands (same formula,
#   re-implemented locally to avoid a pipeline import).
# distance_km_euclid_* = GIS routed km / 1.3 (euclidean-equivalent, the unit of
# synthesis.population.spatial.commute_distance targets). Percentiles 1..99, long format.
# Shrinkage is quantile-wise toward the dominant RS7 pool (monotone).
# Exclusions: n_candidate_trips=9730, n_pool_weight_negative=0, n_pool_over_cap=8, n_excluded_gis_invalid=1643, n_excluded_weight_negative=0, n_excluded_over_cap=0, n_excluded_no_kreis=0, n_missing_age=0, n_missing_regiostar7=0, n_missing_trip_ags=1, share_start_ags_equals_household_ags=1.0, n_persons_selected=4543
level_geo,code,source,n_persons,percentile,distance_km_euclid_raw,distance_km_euclid_shrunk
kreis,03158,srv,454,76,15.902693201530862,16.478971494508837
kreis,03158,srv,454,77,16.685715207096035,17.216972890905097
kreis,03158,srv,454,78,17.14769230769231,17.679206653937214
kreis,03158,srv,454,79,17.227858544705573,17.801677549263324
kreis,03158,srv,454,80,17.645734907368926,18.269662144956
kreis,03158,srv,454,81,17.823750899941363,18.551808149468155
kreis,03158,srv,454,82,17.840186841868206,18.712306298143826
kreis,03158,srv,454,83,18.354999012258556,19.285952192053987
kreis,03158,srv,454,84,18.58415192483817,19.760226277881834
kreis,03158,srv,454,85,18.814003340049265,20.16109150259907
kreis,03158,srv,454,86,19.583018946177706,20.97447586129425
kreis,03158,srv,454,87,20.282462093243915,21.727103495813346
kreis,03158,srv,454,88,20.817927803890385,22.316335168867266
kreis,03158,srv,454,89,21.35913520870572,22.882250473058335
kreis,03158,srv,454,90,22.70790019319081,24.302605679375162
kreis,03158,srv,454,91,25.85741388922098,27.063630202676507
kreis,03158,srv,454,92,27.841815946063353,28.90870049552621
kreis,03158,srv,454,93,29.633715822525406,30.502595930438353
kreis,03158,srv,454,94,32.283857906339435,32.850899398085566
kreis,03158,srv,454,95,32.73258633620297,33.58033717716042
kreis,03158,srv,454,96,35.33940392236618,36.118672031769435
kreis,03158,srv,454,97,36.57471582598602,37.66726767481874
kreis,03158,srv,454,98,39.739977129821156,40.730069813327994
kreis,03158,srv,454,99,46.33362263422366,46.90157186223069
rs7,72,srv,1659,1,0.24424136516850553,0.24544470186750603
rs7,72,srv,1659,2,0.4140041393399982,0.4139514266473845
rs7,72,srv,1659,3,0.5596173692647417,0.5595914498391776
rs7,72,srv,1659,4,0.7448119006162979,0.7408262373453987
rs7,72,srv,1659,5,0.9101587505510779,0.9023594157566728
rs7,72,srv,1659,6,1.021529876425083,1.0154771208834905
rs7,72,srv,1659,7,1.0890586962377955,1.0864078607201961
rs7,72,srv,1659,8,1.1995750039805768,1.197967840732719
rs7,72,srv,1659,9,1.2883184931695881,1.2864367671777663
rs7,72,srv,1659,10,1.3493477627659534,1.3489617047553923
rs7,72,srv,1659,11,1.4592707454907492,1.4601337894884725
rs7,72,srv,1659,12,1.585752666643786,1.5852838129412707
rs7,72,srv,1659,13,1.6997791870318055,1.6978672848743006
rs7,72,srv,1659,14,1.834407495004639,1.8343199099524654
rs7,72,srv,1659,15,1.8714810922208913,1.8757870969081851
rs7,72,srv,1659,16,2.010337356656033,2.0115017486120275
rs7,72,srv,1659,17,2.0826335667375737,2.0858660672952327
rs7,72,srv,1659,18,2.1678674918265397,2.174250950762884
rs7,72,srv,1659,19,2.2905938731881377,2.296598443735638
rs7,72,srv,1659,20,2.3878708146214307,2.3946821393696
rs7,72,srv,1659,21,2.458859042407513,2.468126644769175
rs7,72,srv,1659,22,2.552664033560958,2.5650824619511257
rs7,72,srv,1659,23,2.6589079967593174,2.6752651739897813
rs7,72,srv,1659,24,2.73105154261957,2.749684144237811
rs7,72,srv,1659,25,2.9231110228804007,2.938881406835154
rs7,72,srv,1659,26,2.998579836154683,3.0171159191342585
rs7,72,srv,1659,27,3.074955770720848,3.0977197824987335
rs7,72,srv,1659,28,3.1984143995389283,3.220120017272783
rs7,72,srv,1659,29,3.319305904660863,3.343828984580598
rs7,72,srv,1659,30,3.421573576715642,3.451920992217005
rs7,72,srv,1659,31,3.482443193364877,3.513583259007604
rs7,72,srv,1659,32,3.518429089633021,3.5563775489105636
rs7,72,srv,1659,33,3.664373117622364,3.7017953941079704
rs7,72,srv,1659,34,3.8162780751068706,3.855497846058944
rs7,72,srv,1659,35,3.9773251629438837,4.017571042908132
rs7,72,srv,1659,36,4.04853891300594,4.095796002649919
rs7,72,srv,1659,37,4.167996998575237,4.219736566820945
rs7,72,srv,1659,38,4.244045280423449,4.302006778096147
rs7,72,srv,1659,39,4.365915165381325,4.429807768768199
rs7,72,srv,1659,40,4.502952317755586,4.573382235728273
rs7,72,srv,1659,41,4.624454318361038,4.70099630730129
rs7,72,srv,1659,42,4.776405180025072,4.858591983085282
rs7,72,srv,1659,43,4.95708146438645,5.041924600301298
rs7,72,srv,1659,44,5.103494173888361,5.19616361881584
rs7,72,srv,1659,45,5.250969979759855,5.3505934983678145
rs7,72,srv,1659,46,5.36729990857513,5.471664718950445
rs7,72,srv,1659,47,5.543987149307075,5.650418204949319
rs7,72,srv,1659,48,5.782208720782466,5.886227173452289
rs7,72,srv,1659,49,5.972068549513042,6.083195410440899
rs7,72,srv,1659,50,6.105015785913777,6.222327496573631
rs7,72,srv,1659,51,6.3771557634482745,6.494928545301733
rs7,72,srv,1659,52,6.449597413632574,6.577519971386938
rs7,72,srv,1659,53,6.639607202608907,6.773357251541342
rs7,72,srv,1659,54,6.922739208277911,7.056739843747112
rs7,72,srv,1659,55,7.150739378863772,7.287725327833776
rs7,72,srv,1659,56,7.254456883779104,7.401960383694397
rs7,72,srv,1659,57,7.383429202262618,7.537507048067975
rs7,72,srv,1659,58,7.587416672879332,7.7552513929373035
rs7,72,srv,1659,59,7.8494887343546065,8.021455068943705
rs7,72,srv,1659,60,8.246034455647969,8.409901828178587
rs7,72,srv,1659,61,8.526741626496745,8.692288594687358
rs7,72,srv,1659,62,8.857644191645992,9.021044352226838
rs7,72,srv,1659,63,9.280954568107331,9.446463767447868
rs7,72,srv,1659,64,9.56350393140739,9.736888782826636
rs7,72,srv,1659,65,9.9478638106535,10.124212151739309
rs7,72,srv,1659,66,10.50623640709258,10.672370231167
rs7,72,srv,1659,67,10.785074081959388,10.956385029984245
rs7,72,srv,1659,68,11.115741294058717,11.286788937320573
rs7,72,srv,1659,69,11.487575920955681,11.666804926478084
rs7,72,srv,1659,70,11.909863891426987,12.092578004283778
rs7,72,srv,1659,71,12.565284602725114,12.73981956654429
rs7,72,srv,1659,72,13.108122966931619,13.280187917223289
rs7,72,srv,1659,73,13.547887859049695,13.731613766266701
rs7,72,srv,1659,74,13.930341100174486,14.114559751138593
rs7,72,srv,1659,75,14.599661694417975,14.773460632470375
rs7,72,srv,1659,76,15.687986570703814,15.833083323975373
rs7,72,srv,1659,77,16.703356793810386,16.82667455033393
rs7,72,srv,1659,78,17.104468261291,17.242805810161883
rs7,72,srv,1659,79,17.653115638252675,17.802059480960647
rs7,72,srv,1659,80,18.255261374677566,18.410396357554482
rs7,72,srv,1659,81,19.13111642479617,19.273064230057052
rs7,72,srv,1659,82,20.239540724212485,20.37635940748157
rs7,72,srv,1659,83,20.99207041380161,21.127034136977244
rs7,72,srv,1659,84,21.40973652893652,21.572546136701547
rs7,72,srv,1659,85,22.973600902271986,23.103871228278333
rs7,72,srv,1659,86,23.87128891124097,23.994798448254716
rs7,72,srv,1659,87,24.858497426156482,24.977250904163853
rs7,72,srv,1659,88,25.360853078829656,25.51620545265122
rs7,72,srv,1659,89,26.0636130843854,26.23751579287046
rs7,72,srv,1659,90,26.85469623841323,27.043095694473948
rs7,72,srv,1659,91,27.77272243068775,27.959157626620176
rs7,72,srv,1659,92,29.106512157711137,29.292586772024354
rs7,72,srv,1659,93,30.53071326737357,30.7172770427026
rs7,72,srv,1659,94,31.390041043420343,31.593823063905415
rs7,72,srv,1659,95,33.09827721485412,33.30842278371121
rs7,72,srv,1659,96,40.33836458307091,40.30862160579243
rs7,72,srv,1659,97,44.24682252814994,44.2127043422496
rs7,72,srv,1659,98,47.462940489007686,47.45636858400043
rs7,72,srv,1659,99,52.453514933394565,52.502328814957906
rs7,73,srv,946,1,0.32156534813500753,0.3161965823194164
rs7,73,srv,946,2,0.4528659985034354,0.4490620715984151
rs7,73,srv,946,3,0.5640315277960167,0.5635659368565381
rs7,73,srv,946,4,0.6589680444911773,0.6604724459433763
rs7,73,srv,946,5,0.7133510485947073,0.7190506091035778
rs7,73,srv,946,6,0.768500686576148,0.7825122754740755
rs7,73,srv,946,7,0.8623076923076923,0.8795278459573607
rs7,73,srv,946,8,0.9859595778488303,1.0036790257075232
rs7,73,srv,946,9,1.1108521117169283,1.1246539110722358
rs7,73,srv,946,10,1.2161239043598622,1.2282111986237552
rs7,73,srv,946,11,1.3282987477970845,1.3422713043567036
rs7,73,srv,946,12,1.4685355619166784,1.4789533408937212
rs7,73,srv,946,13,1.5694654902264655,1.5787086391609615
rs7,73,srv,946,14,1.648147050937887,1.6658066898479273
rs7,73,srv,946,15,1.7038226056095818,1.727092310108703
rs7,73,srv,946,16,1.9463468986400638,1.9544226264146254
rs7,73,srv,946,17,2.0079841092175297,2.0205566849660257
rs7,73,srv,946,18,2.1314945128343052,2.145706560796307
rs7,73,srv,946,19,2.254215842028806,2.2677912174676074
rs7,73,srv,946,20,2.3527160569735366,2.3675311583089282
rs7,73,srv,946,21,2.4374464365285644,2.455078342018104
rs7,73,srv,946,22,2.6235268363983075,2.637635569911281
rs7,73,srv,946,23,2.7744353349014292,2.7908976111291293
rs7,73,srv,946,24,2.968464302095722,2.9771005069703596
rs7,73,srv,946,25,3.0796638447797218,3.091217213026833
rs7,73,srv,946,26,3.2041956660729647,3.2157094203456653
rs7,73,srv,946,27,3.397180232486212,3.4046558066169617
rs7,73,srv,946,28,3.566831752641145,3.5681113379983427
rs7,73,srv,946,29,3.7893481274058707,3.785650111444411
rs7,73,srv,946,30,4.005368821020816,4.000590216275481
rs7,73,srv,946,31,4.208170398503741,4.1911557282854535
rs7,73,srv,946,32,4.328812630417827,4.315153917024632
rs7,73,srv,946,33,4.578928175757752,4.554425573964867
rs7,73,srv,946,34,4.806812370647078,4.77806872585805
rs7,73,srv,946,35,4.938088334304672,4.913916427728224
rs7,73,srv,946,36,5.112377326266976,5.090141551274295
rs7,73,srv,946,37,5.543186548466691,5.498722825287967
rs7,73,srv,946,38,5.750838980951209,5.704256671537729
rs7,73,srv,946,39,6.147443247193538,6.084569711033202
rs7,73,srv,946,40,6.556614841800483,6.478718066761733
rs7,73,srv,946,41,6.963082269721616,6.8682204756583705
rs7,73,srv,946,42,7.17314391334866,7.082219165022228
rs7,73,srv,946,43,7.390706642559833,7.300722472633332
rs7,73,srv,946,44,7.843076923076922,7.737003575761989
rs7,73,srv,946,45,8.036985904507828,7.9381677178506616
rs7,73,srv,946,46,8.316990012278067,8.210497365126905
rs7,73,srv,946,47,8.688946738456458,8.56726057015796
rs7,73,srv,946,48,8.920394649958382,8.795298918915005
rs7,73,srv,946,49,9.202124254220331,9.080199376496976
rs7,73,srv,946,50,9.358082162045696,9.244358129003146
rs7,73,srv,946,51,9.769615584569426,9.643340576125944
rs7,73,srv,946,52,9.93516486740283,9.817056869040401
rs7,73,srv,946,53,10.337451549717535,10.208849160961597
rs7,73,srv,946,54,10.909153013813308,10.753384120158225
rs7,73,srv,946,55,11.128461538461538,10.978543821710543
rs7,73,srv,946,56,11.387728825626255,11.24062697301276
rs7,73,srv,946,57,11.730581871528758,11.574088242317485
rs7,73,srv,946,58,12.206875623590276,12.047483059069126
rs7,73,srv,946,59,12.60329485256065,12.438006296845183
rs7,73,srv,946,60,13.050755432502115,12.86697972561487
rs7,73,srv,946,61,13.464027176626827,13.270402474938756
rs7,73,srv,946,62,13.830611937125502,13.629965768783013
rs7,73,srv,946,63,14.02316259332836,13.84812423684452
rs7,73,srv,946,64,14.209045292373753,14.056492536685244
rs7,73,srv,946,65,14.794350337415962,14.627570298499796
rs7,73,srv,946,66,15.010845394525834,14.859572447875335
rs7,73,srv,946,67,15.20544257055952,15.070929290173009
rs7,73,srv,946,68,15.603893824622304,15.46245744932713
rs7,73,srv,946,69,16.13649578183095,15.993447822582747
rs7,73,srv,946,70,16.873194244721084,16.705948632087896
rs7,73,srv,946,71,17.24704066175422,17.092959777868007
rs7,73,srv,946,72,17.60926550858823,17.46829800705609
rs7,73,srv,946,73,17.885525686856443,17.779799193562027
rs7,73,srv,946,74,18.452114076795986,18.329612460528026
rs7,73,srv,946,75,18.920195830853185,18.799410857995298
rs7,73,srv,946,76,19.185659350958478,19.095274944628848
rs7,73,srv,946,77,19.708836966131727,19.628882775398253
rs7,73,srv,946,78,20.150892360937636,20.09228178588909
rs7,73,srv,946,79,20.420957267425862,20.406815829955505
rs7,73,srv,946,80,21.11478716090776,21.102291803601332
rs7,73,srv,946,81,21.88141742204332,21.857188062319782
rs7,73,srv,946,82,22.674429186370823,22.671728629635147
rs7,73,srv,946,83,23.52795503253921,23.512479628325238
rs7,73,srv,946,84,25.186923746744124,25.099603840700077
rs7,73,srv,946,85,26.383829035823762,26.27687176057518
rs7,73,srv,946,86,27.423600254719403,27.291690255923356
rs7,73,srv,946,87,28.427255839712448,28.285775463478572
rs7,73,srv,946,88,29.22751932800937,29.119104605862297
rs7,73,srv,946,89,29.86850794304814,29.79719377321922
rs7,73,srv,946,90,31.687803884340383,31.542568586652127
rs7,73,srv,946,91,32.69711809437195,32.53985226576461
rs7,73,srv,946,92,33.8974717545915,33.752356350087595
rs7,73,srv,946,93,34.51443017691195,34.44731162036312
rs7,73,srv,946,94,35.47291058106336,35.42526777061301
rs7,73,srv,946,95,37.4961860610752,37.429125995107235
rs7,73,srv,946,96,39.639780076760175,39.656549248460195
rs7,73,srv,946,97,42.51971199350408,42.62745306851927
rs7,73,srv,946,98,45.00075126415716,45.22509059644902
rs7,73,srv,946,99,49.074977874009335,49.4800613573826
rs7,74,srv,1295,1,0.30576460604095107,0.30287166350783085
rs7,74,srv,1295,2,0.4960081286726562,0.4900632393826395
rs7,74,srv,1295,3,0.6142644055912014,0.6103143726863892
rs7,74,srv,1295,4,0.7890598081425568,0.780862265170415
rs7,74,srv,1295,5,0.9185316534574189,0.9080970153255244
rs7,74,srv,1295,6,1.119205540977221,1.104571588681253
rs7,74,srv,1295,7,1.4418084377624523,1.4131791948750523
rs7,74,srv,1295,8,1.699642874693399,1.6617691920953601
rs7,74,srv,1295,9,2.2352045625737724,2.1649546966526017
rs7,74,srv,1295,10,2.599791551174166,2.509667210757393
rs7,74,srv,1295,11,3.2113847096986214,3.0868733820794154
rs7,74,srv,1295,12,3.3838340032318883,3.2543480911734406
rs7,74,srv,1295,13,3.9670886529939344,3.8021467300611285
rs7,74,srv,1295,14,3.995887789918607,3.8408325271242196
rs7,74,srv,1295,15,4.029926253481256,3.880628580448219
rs7,74,srv,1295,16,4.27429436926808,4.113471762952231
rs7,74,srv,1295,17,4.597301624940214,4.421114644768643
rs7,74,srv,1295,18,5.0080890866588055,4.8125380793368
rs7,74,srv,1295,19,5.482760871305348,5.261503050360066
rs7,74,srv,1295,20,5.9430076777362,5.696747773736597
rs7,74,srv,1295,21,6.3378098735758,6.071434697545215
rs7,74,srv,1295,22,6.744811253995812,6.459957700945504
rs7,74,srv,1295,23,6.999664721681663,6.709124651614387
rs7,74,srv,1295,24,7.437340967421314,7.123466991626555
rs7,74,srv,1295,25,7.603657225493947,7.288019580415134
rs7,74,srv,1295,26,7.922043761634496,7.592480017844598
rs7,74,srv,1295,27,7.933785056908824,7.614185750886245
rs7,74,srv,1295,28,7.943101578363282,7.630349939446734
rs7,74,srv,1295,29,8.055550941063286,7.746957101592728
rs7,74,srv,1295,30,8.309181593741467,7.997081451923772
rs7,74,srv,1295,31,8.606506194750363,8.278455352690871
rs7,74,srv,1295,32,8.859062031477764,8.524071383223086
rs7,74,srv,1295,33,9.093456243134527,8.751461599254215
rs7,74,srv,1295,34,9.270897811977946,8.929339104750412
rs7,74,srv,1295,35,9.444722197251657,9.103541408309964
rs7,74,srv,1295,36,9.636905893426732,9.295894081700338
rs7,74,srv,1295,37,9.838577045923158,9.497323924639579
rs7,74,srv,1295,38,9.909377880615658,9.576346349710322
rs7,74,srv,1295,39,9.962056760139003,9.6414638783338
rs7,74,srv,1295,40,10.190148986817931,9.871271968042105
rs7,74,srv,1295,41,10.458905541566699,10.137179546029307
rs7,74,srv,1295,42,10.70710134044605,10.385593792446633
rs7,74,srv,1295,43,10.929099476664625,10.607979243579608
rs7,74,srv,1295,44,11.133277989224288,10.81788528104783
rs7,74,srv,1295,45,11.309311922837061,11.000640650380918
rs7,74,srv,1295,46,11.409692604911301,11.108143093668694
rs7,74,srv,1295,47,11.49248279521762,11.200269649901244
rs7,74,srv,1295,48,11.626581395675348,11.338790134569205
rs7,74,srv,1295,49,11.887169862836068,11.603271667165671
rs7,74,srv,1295,50,12.02644156793611,11.74988867965543
rs7,74,srv,1295,51,12.422161942501267,12.137331623773623
rs7,74,srv,1295,52,12.572069736206368,12.294484465118588
rs7,74,srv,1295,53,12.762307692307692,12.492054134674913
rs7,74,srv,1295,54,12.864754258884426,12.607769035034728
rs7,74,srv,1295,55,13.063730414119851,12.81259004187084
rs7,74,srv,1295,56,13.15688595064542,12.91976462423995
rs7,74,srv,1295,57,13.204202787130098,12.981224702746497
rs7,74,srv,1295,58,13.48122082144845,13.270354052792577
rs7,74,srv,1295,59,13.588484376000943,13.393924675913196
rs7,74,srv,1295,60,13.884929650043631,13.687333369643481
rs7,74,srv,1295,61,14.112062216180746,13.920424264982817
rs7,74,srv,1295,62,14.504424097884614,14.305673482714612
rs7,74,srv,1295,63,14.74022473803937,14.557575035277221
rs7,74,srv,1295,64,15.026901029113287,14.853886150171254
rs7,74,srv,1295,65,15.498666762394159,15.323122989487972
rs7,74,srv,1295,66,15.809423438372296,15.638750100321351
rs7,74,srv,1295,67,15.829606437547229,15.684002654046827
rs7,74,srv,1295,68,15.86189387916574,15.737347317149183
rs7,74,srv,1295,69,16.16859141584277,16.059030319946853
rs7,74,srv,1295,70,16.748511577557984,16.632045166018194
rs7,74,srv,1295,71,17.046094454050166,16.94496615026911
rs7,74,srv,1295,72,17.427196374873475,17.334547562521404
rs7,74,srv,1295,73,17.85830545408722,17.78098080268289
rs7,74,srv,1295,74,18.12153846153846,18.05338137975313
rs7,74,srv,1295,75,18.84653820416891,18.76125123718617
rs7,74,srv,1295,76,19.75933250622996,19.650436875729643
rs7,74,srv,1295,77,20.72875956493218,20.59569551949328
rs7,74,srv,1295,78,21.197565355671507,21.078587605869235
rs7,74,srv,1295,79,21.788558862009136,21.67991936161321
rs7,74,srv,1295,80,22.512800069197514,22.403214811440165
rs7,74,srv,1295,81,22.7605227448859,22.67933676455968
rs7,74,srv,1295,82,23.408867023354745,23.35419421615481
rs7,74,srv,1295,83,23.967178053753134,23.92408875272861
rs7,74,srv,1295,84,24.226280753612645,24.22966976980696
rs7,74,srv,1295,85,24.982730602239442,25.002968977471284
rs7,74,srv,1295,86,25.712775848414132,25.736506731489303
rs7,74,srv,1295,87,26.335876219482294,26.379710978251026
rs7,74,srv,1295,88,27.624027414610442,27.657681459036283
rs7,74,srv,1295,89,28.674082219544907,28.706231288153703
rs7,74,srv,1295,90,29.138702705527905,29.212533527391223
rs7,74,srv,1295,91,30.533273367854115,30.570466497551966
rs7,74,srv,1295,92,31.664316032451577,31.71558833288377
rs7,74,srv,1295,93,33.10225897981782,33.15316300100731
rs7,74,srv,1295,94,34.23157326329618,34.284834447558296
rs7,74,srv,1295,95,38.03846027828457,37.94930454299896
rs7,74,srv,1295,96,41.556043126207584,41.43125047291259
rs7,74,srv,1295,97,44.76913823311649,44.688675538137744
rs7,74,srv,1295,98,48.34648360237521,48.274860453812835
rs7,74,srv,1295,99,55.675793798966374,55.50635704707586
rs7,75,srv,239,1,0.33002846392384677,0.31096639719230623
rs7,75,srv,239,2,0.3949235111016987,0.40027849988495073
rs7,75,srv,239,3,0.5401540144892217,0.5457609266071712
rs7,75,srv,239,4,0.6331744701145651,0.6454250935855428
rs7,75,srv,239,5,0.7877083355010324,0.7833602871283065
rs7,75,srv,239,6,0.9040388479710819,0.9072904876399277
rs7,75,srv,239,7,0.9938494991941226,1.0081801777454795
rs7,75,srv,239,8,1.160090559627024,1.1633986548552642
rs7,75,srv,239,9,1.2557229486472334,1.255574271457325
rs7,75,srv,239,10,1.3189524128072445,1.3259154185750734
rs7,75,srv,239,11,1.3539587656912655,1.3895024010067334
rs7,75,srv,239,12,1.4025479188929164,1.4541578336786474
rs7,75,srv,239,13,1.4956076819231685,1.5459148046836777
rs7,75,srv,239,14,1.5637410009463115,1.643129164070381
rs7,75,srv,239,15,1.6854103953965651,1.7626414630289617
rs7,75,srv,239,16,1.8237613670729116,1.884840318131633
rs7,75,srv,239,17,1.91849122809733,1.9836835653980578
rs7,75,srv,239,18,2.019332853227246,2.0962708123097222
rs7,75,srv,239,19,2.1181221782185995,2.2001552433808613
rs7,75,srv,239,20,2.15818844537744,2.2612838942164637
rs7,75,srv,239,21,2.3137445167359605,2.4046388091292323
rs7,75,srv,239,22,2.453129973874752,2.5469276774350043
rs7,75,srv,239,23,2.5584861433291253,2.672983075752149
rs7,75,srv,239,24,2.5784679299455515,2.7201585125823886
rs7,75,srv,239,25,2.82526950788029,2.9359605311145716
rs7,75,srv,239,26,2.995159017593429,3.0923479610069946
rs7,75,srv,239,27,3.1668979889379356,3.2578940800753733
rs7,75,srv,239,28,3.2068157706847895,3.316963394517427
rs7,75,srv,239,29,3.2370422815766338,3.3885539626599295
rs7,75,srv,239,30,3.528637956278193,3.654521926516076
rs7,75,srv,239,31,3.561836530123059,3.6999959454320237
rs7,75,srv,239,32,3.6506076410970185,3.8085235252350653
rs7,75,srv,239,33,3.7421955260267077,3.913415418350445
rs7,75,srv,239,34,3.7924010667853416,4.002947609371921
rs7,75,srv,239,35,3.9101284785358725,4.138777951391078
rs7,75,srv,239,36,4.1061538461538465,4.334365431313046
rs7,75,srv,239,37,4.25,4.494276107379715
rs7,75,srv,239,38,4.492943134417918,4.720272010544258
rs7,75,srv,239,39,4.803027035093073,5.005610817943621
rs7,75,srv,239,40,4.926854750690013,5.167255878774126
rs7,75,srv,239,41,5.0169817835751855,5.298352320520579
rs7,75,srv,239,42,5.297910170939493,5.570523998347955
rs7,75,srv,239,43,5.450142118609958,5.744929760650868
rs7,75,srv,239,44,5.640181559981541,5.96270903791109
rs7,75,srv,239,45,5.769673304574859,6.1335890471999335
rs7,75,srv,239,46,5.929167468042158,6.304951968052413
rs7,75,srv,239,47,6.213449614063812,6.568216517895774
rs7,75,srv,239,48,6.461173479802726,6.800618855449311
rs7,75,srv,239,49,6.550752177157231,6.95666304915629
rs7,75,srv,239,50,6.69095167391954,7.126815125984755
rs7,75,srv,239,51,6.840855092721298,7.315168928570653
rs7,75,srv,239,52,7.416590642801483,7.795105262780936
rs7,75,srv,239,53,7.48415088501583,7.929023946465564
rs7,75,srv,239,54,7.566468831258781,8.07187931943647
rs7,75,srv,239,55,7.833890696916808,8.343162533002156
rs7,75,srv,239,56,8.176598160414226,8.669944852707703
rs7,75,srv,239,57,8.456775920716614,8.939632141737924
rs7,75,srv,239,58,8.570785431104166,9.151565362548084
rs7,75,srv,239,59,8.871717914401415,9.46247267704904
rs7,75,srv,239,60,8.981686205300997,9.61495326523036
rs7,75,srv,239,61,9.027443266161361,9.73873221330244
rs7,75,srv,239,62,9.193618867178566,9.942360504076648
rs7,75,srv,239,63,9.339740665686241,10.181192205161508
rs7,75,srv,239,64,9.749929366224263,10.594594292963992
rs7,75,srv,239,65,10.271901230130737,11.091349578278862
rs7,75,srv,239,66,10.705509259366274,11.508760325205607
rs7,75,srv,239,67,10.783694849313845,11.672998332618498
rs7,75,srv,239,68,10.878459508113833,11.83598453198432
rs7,75,srv,239,69,11.267100205391129,12.262119061645883
rs7,75,srv,239,70,11.660848373996696,12.682369542899714
rs7,75,srv,239,71,11.749756907329354,12.89595092177628
rs7,75,srv,239,72,12.596069032450592,13.639926380566077
rs7,75,srv,239,73,13.182862258399389,14.243854679814564
rs7,75,srv,239,74,14.818876181718482,15.512643435085636
rs7,75,srv,239,75,15.476721898819376,16.119808363698525
rs7,75,srv,239,76,17.122449131396213,17.452180496987467
rs7,75,srv,239,77,18.61971848871636,18.69429006462881
rs7,75,srv,239,78,19.491184441362616,19.504942938285097
rs7,75,srv,239,79,19.709735725386068,19.87590153839487
rs7,75,srv,239,80,20.81646993672536,20.865914121609478
rs7,75,srv,239,81,21.352256976433488,21.433590705902994
rs7,75,srv,239,82,22.0729768957283,22.242063759205394
rs7,75,srv,239,83,22.61738325752697,22.83823843361371
rs7,75,srv,239,84,22.99086209772717,23.36923833129537
rs7,75,srv,239,85,23.68432776693051,24.1506192624447
rs7,75,srv,239,86,25.326642710042872,25.53819992457676
rs7,75,srv,239,87,25.479764645080504,25.912686904439095
rs7,75,srv,239,88,25.86153846153846,26.51993458921176
rs7,75,srv,239,89,26.694559300329814,27.410784204845392
rs7,75,srv,239,90,28.611593063135615,29.07089973198093
rs7,75,srv,239,91,29.20950884118337,29.753051226421057
rs7,75,srv,239,92,30.011506703051463,30.710048862470096
rs7,75,srv,239,93,30.124844640063618,31.2126102552104
rs7,75,srv,239,94,31.163255278065947,32.28753595820953
rs7,75,srv,239,95,35.73471788256375,36.047408115155655
rs7,75,srv,239,96,38.66660800150575,39.005421456147815
rs7,75,srv,239,97,47.15173900260929,46.11779936707939
rs7,75,srv,239,98,55.52913149390917,53.11562387916608
rs7,75,srv,239,99,64.86251650681851,61.45532907415631
rs7,76,srv,210,1,0.1284193249315224,0.17260923872907144
rs7,76,srv,210,2,0.2402841757394868,0.2960237716547888
rs7,76,srv,210,3,0.33601494775160845,0.4079976893056284
rs7,76,srv,210,4,0.38186743954097174,0.4763308731345871
rs7,76,srv,210,5,0.5555211982014131,0.6256654734646644
rs7,76,srv,210,6,0.6516894667242848,0.7366483182482152
