# Per-source-Kreis one-seat-to-ZGB PT entry stops (rail+bus), EPSG:25832. Generated by scripts/extract_incommuter_pt_entry_stops.py from the cordon transit schedule.
source_ars5,stop_id,x,y
15083,653029.link:779161,670629.8603939738,5792054.164441482
15083,654540.link:224958,636079.5004310654,5772868.501678934
15083,657152.link:928274,642455.018227418,5791929.050829046
15083,65758.link:748759,652945.7032659804,5765860.898638652
15083,658572.link:519547,639776.1265533622,5784080.952991017
15083,66.link:937973,674839.2039684807,5787414.269269599
15083,66.link:937974,674839.2039684807,5787414.269269599
15083,665279.link:527170,642668.0338302964,5792461.653003368
15083,675972.link:565236,643647.4513308688,5767565.384117627
15083,678417.link:76443,653072.6640982737,5766370.912225421
15083,683169.link:836829,659537.7452859879,5764407.821429027
15083,683169.link:836830,659537.7452859879,5764407.821429027
15083,69055.link:865597,644141.3460774275,5778847.628749204
15083,69769.link:219997,644359.2849285045,5782410.486914761
15083,84013.link:865598,644122.3206960072,5778844.850293875
15083,89173.link:821927,653127.6511518662,5765948.852418348
15083,9514.link:495945,642230.0931551273,5781514.872247176
15083,97667.link:924893,642505.9651499691,5790602.13480849
15083,99615.link:812440,639976.0117703426,5783915.9761134945
15085,103378.link:304385,616476.0230996712,5746944.199410197
15085,106363.link:776552,611283.0116574141,5759474.070332817
15085,107685.link:133199,620866.9787363943,5742896.9924645
15085,107948.link:400588,609487.9727689183,5762097.876863905
15085,113648.link:219799,618763.9678249109,5725487.0804297775
15085,113648.link:337415,618763.9678249109,5725487.0804297775
15085,130745.link:772261,617955.0229378507,5756521.805817591
15085,131639.link:92611,618732.987394245,5728650.001720472
15085,133012.link:63279,614553.0067742008,5751446.074737808
15085,133012.link:63280,614553.0067742008,5751446.074737808
15085,137466.link:660322,616217.9789263142,5735364.954169009
15085,139389.link:919071,613627.0182497756,5751790.156699132
15085,141452.link:77068,613855.0119521902,5736734.91535971
15085,147607.link:347987,618535.9645867302,5746290.351162345
15085,148690.link:192621,614800.0052069124,5735949.937210904
15085,153980.link:545869,655041.4028685468,5746159.588699966
15085,153980.link:545870,655041.4028685468,5746159.588699966
15085,160394.link:328136,620081.9805228482,5742302.220441235
15085,162925.link:205154,617038.9972091623,5759951.247010284
15085,164133.link:430409,618070.0096247096,5725398.261454038
15085,185208.link:727538,609746.0147068307,5760106.876941109
15085,186844.link:309245,615810.0270817633,5747442.834336795
15085,189826.link:133200,620874.9730745162,5742917.213798499
15085,192519.link:823057,614095.001904091,5736450.0619086865
15085,192519.link:823058,614095.001904091,5736450.0619086865
15085,19663.link:376860,628402.2993663889,5752089.412280775
15085,19663.link:376861,628402.2993663889,5752089.412280775
15085,200402.link:242370,621817.9951655461,5758828.9323605765
15085,203880.link:190256,621173.0424252144,5743157.623784503
15085,211222.link:776551,611286.9832273863,5759483.950311038
15085,212828.link:272047,623352.0034375245,5744817.9243588345
15085,224450.link:775996,621606.9683491497,5743310.09808776
15085,238189.link:63289,616449.9800799516,5746970.966702121
15085,242241.link:879060,614800.9773240355,5759841.103063989
15085,250198.link:25374,631387.0316437375,5755809.930633525
15085,251676.link:841443,611824.0328496993,5754451.774142817
15085,252106.link:23455,612323.0338096817,5753699.886079257
15085,254821.link:700512,619143.0067786019,5736917.999977853
15085,256850.link:279999,641255.9802146323,5751056.106657274
15085,258615.link:811341,620922.974433391,5757341.923571213
15085,258615.link:845227,620922.974433391,5757341.923571213
15085,26320.link:368272,621892.189698146,5744588.194468676
15085,26320.link:368273,621892.189698146,5744588.194468676
15085,265285.link:506986,640032.9739892083,5751332.153969816
15085,266197.link:559451,617638.9875989739,5758470.071048525
15085,26792.link:290528,617871.9987126795,5759041.15921953
15085,269749.link:647201,639392.9799749769,5751881.102194536
15085,269884.link:921071,617300.9810093795,5728403.982155655
15085,269884.link:921072,617300.9810093795,5728403.982155655
15085,278805.link:174416,617862.0048783101,5759027.793290635
15085,278805.link:174417,617862.0048783101,5759027.793290635
15085,278805.link:50005,617862.0048783101,5759027.793290635
15085,278805.link:845154,617862.0048783101,5759027.793290635
15085,280136.link:895478,615583.9829857714,5735874.752114435
15085,282258.link:328146,621092.9676757696,5743110.070485659
15085,301675.link:895286,615015.508157699,5751267.742610039
15085,301675.link:895287,615015.508157699,5751267.742610039
15085,302318.link:337063,623185.9802083866,5760341.013671623
15085,306476.link:252401,608703.9840496896,5762492.864711957
15085,308515.link:174353,617069.9988189648,5759173.851128006
15085,311480.link:919070,613650.966129156,5751775.1227942025
15085,312024.link:400587,609495.0219955833,5762105.263817714
15085,314018.link:733979,614000.0012869914,5759045.206408583
15085,316299.link:98917,609982.0224302417,5760163.029236091
15085,316299.link:98918,609982.0224302417,5760163.029236091
15085,316516.link:879059,614808.0158234193,5759860.737085759
15085,320080.link:845157,617066.992307182,5759132.053832086
15085,327574.link:772260,617965.9893382041,5756534.97209964
15085,330328.link:672549,631172.0285416391,5755748.978438388
15085,330328.link:672550,631172.0285416391,5755748.978438388
15085,331462.link:130508,618674.0201794226,5726134.762347885
15085,331462.link:130509,618674.0201794226,5726134.762347885
15085,331462.link:218292,618674.0201794226,5726134.762347885
15085,335921.link:205155,617078.0315462259,5759907.096952697
15085,339918.link:845156,617238.9741035837,5758876.0454696575
15085,342128.link:77067,613857.0132358939,5736728.84109114
15085,34628.link:613660,618257.0036933862,5735403.877612334
15085,364735.link:672549,631173.9851379822,5755766.167407506
15085,366417.link:681369,613997.0044831012,5736281.05501944
15085,376467.link:612505,633620.9891113933,5753462.909231402
15085,376499.link:613653,615580.0191206686,5735888.0129884975
15085,377539.link:845661,626058.9999635725,5760044.161253711
15085,383772.link:205116,614030.9895403739,5763691.191349842
15085,38455.link:650090,613922.9843840328,5761727.262247291
15085,393181.link:871367,620079.0077837534,5742282.343149075
15085,394612.link:733600,609772.9798253131,5760121.044073358
15085,398896.link:811324,633960.9618255207,5755364.190512862
15085,399103.link:647227,638841.0040079355,5752202.752527965
15085,402474.link:175052,621918.0107675814,5744421.912332237
15085,418158.link:761322,622264.9869470351,5743573.995134243
15085,431174.link:571622,612562.9814060631,5761861.081548655
15085,433263.link:210570,614588.9678544285,5736170.216993656
15085,433963.link:165655,642695.0224417375,5751788.145514654
15085,435150.link:192622,614824.0077265337,5735941.917363689
15085,438401.link:290664,622216.0029198945,5760883.017957953
15085,440354.link:9133,626073.0240117104,5760014.024685722
15085,446760.link:175071,621866.9725900745,5744496.894697288
15085,453399.link:322346,641436.9945572102,5751098.1642648205
15085,461289.link:750639,616084.0110510086,5747325.662044008
15085,468470.link:214399,617637.997129577,5746493.975505053
15085,469613.link:613659,618329.0126745164,5735554.22406471
15085,472760.link:833011,622598.993717341,5744026.788881991
15085,476381.link:174686,622540.9735913677,5744339.163037413
15085,47875.link:272060,623359.9772988834,5744816.006153909
15085,480330.link:34633,621389.9782347109,5743267.90475459
15085,480741.link:125035,615336.0164467056,5747533.162249371
15085,480741.link:125036,615336.0164467056,5747533.162249371
15085,4816.link:224435,627582.0279945764,5759034.796807113
15085,481790.link:647246,633920.0093838648,5755431.7572173355
15085,492296.link:841808,625526.0321306665,5757840.7680668915
15085,494028.link:437044,615751.985293493,5747423.691155552
15085,497255.link:210573,614472.021371339,5736194.259005774
15085,502531.link:272059,623331.0061538423,5744800.049514594
15085,503133.link:260470,625369.0189794041,5756579.158342461
15085,503133.link:260471,625369.0189794041,5756579.158342461
15085,503932.link:299101,618223.9938656164,5758903.042866726
15085,503932.link:665342,618223.9938656164,5758903.042866726
15085,510916.link:722319,617607.0312072274,5746509.93975116
15085,514407.link:700511,619107.9878839294,5736907.156597081
15085,515235.link:901650,629299.0064802826,5757287.0781721445
15085,518673.link:651438,618545.9736555889,5746275.009857512
15085,519019.link:52027,615875.9918659196,5747751.0139881605
15085,522078.link:368282,619369.3121357702,5745672.531278006
15085,522078.link:368283,619369.3121357702,5745672.531278006
15085,523651.link:395970,642655.3562886403,5751870.596980808
15085,523651.link:395971,642655.3562886403,5751870.596980808
15085,523651.link:667556,642655.3562886403,5751870.596980808
15085,523651.link:667557,642655.3562886403,5751870.596980808
15085,524370.link:702850,649128.9172844345,5757835.196818698
15085,524370.link:702851,649128.9172844345,5757835.196818698
15085,529564.link:447797,618679.9959862914,5728656.988507633
15085,532367.link:23456,612325.978569679,5753679.03405456
15085,536550.link:25375,631429.0235780911,5755785.1050058855
15085,537200.link:650082,616106.9979612275,5760490.185458624
15085,541687.link:365671,626400.9643968502,5759832.137316337
15085,545989.link:571623,612561.9974628325,5761852.936765763
15085,5495.link:186902,623234.3470910726,5744784.099531464
15085,5495.link:186903,623234.3470910726,5744784.099531464
15085,553383.link:650085,613905.0044713388,5761771.693454513
15085,555290.link:396577,615391.0067372381,5747951.237418233
15085,557059.link:63221,638176.9768268666,5752760.9729386745
15085,560739.link:506991,640038.9743622087,5751267.772904863
15085,562948.link:917171,617405.9973665649,5759551.048590925
15085,570067.link:437048,615836.0077472434,5747812.066491806
15085,570653.link:832734,622562.9900868757,5744335.249677392
15085,572100.link:822867,612057.0267287836,5754134.759772786
15085,574157.link:665341,618238.9817190759,5758931.883348938
15085,574157.link:665344,618238.9817190759,5758931.883348938
15085,578843.link:901653,629274.0164682725,5757288.212285319
15085,579491.link:174417,617875.9949198524,5759034.91100132
15085,581954.link:811341,620901.9673320731,5757351.986448556
15085,592069.link:750640,616107.000547334,5747275.900962046
15085,592181.link:626240,614120.0013833562,5751279.968255263
15085,592181.link:812353,614120.0013833562,5751279.968255263
15085,593270.link:210195,613955.021457196,5761710.969395799
15085,593573.link:224434,627587.0213454862,5759043.826797742
15085,609036.link:501548,616374.0063389647,5733938.007988453
15085,609036.link:865007,616374.0063389647,5733938.007988453
15085,609154.link:372760,619628.0020770949,5745667.120831093
15085,61202.link:612506,633634.9997060485,5753476.860143358
15085,612146.link:733982,614001.9735534975,5759009.979146678
15085,615414.link:841809,625536.0294184476,5757836.90188454
15085,618813.link:612635,649289.3779564111,5748978.194650637
15085,618813.link:612636,649289.3779564111,5748978.194650637
15085,619522.link:919144,611832.969957738,5762034.159041565
15085,619522.link:919145,611832.969957738,5762034.159041565
15085,619716.link:372761,619630.0210642999,5745648.920506252
15085,62180.link:328115,622301.9895534344,5743591.809928142
15085,626795.link:192668,621687.9830646536,5743347.000529727
15085,628154.link:626241,614104.0258385682,5751262.135209222
15085,628914.link:660321,616212.9861575676,5735371.848674548
15085,640227.link:759330,622826.9705193242,5744350.827242594
15085,640227.link:759331,622826.9705193242,5744350.827242594
15085,645503.link:559452,617633.9822493731,5758489.982140227
15085,654818.link:328143,621437.9709107992,5743264.836966694
15085,655583.link:681368,613997.9970978659,5736292.092710138
15085,659405.link:917170,617449.0107177667,5759527.913880967
15085,672856.link:692348,625029.0277264509,5760016.042222174
15085,673928.link:63224,638135.0270856146,5752772.056978428
15085,678376.link:647200,639350.9865342858,5751895.847863742
15085,679491.link:175048,622630.9773580532,5743993.075390965
15085,683562.link:165656,642677.9952480758,5751788.884545309
15085,687038.link:822868,612061.9831695517,5754146.887567973
15085,70428.link:365672,626391.9791143136,5759853.164351713
15085,70722.link:219800,618779.0198747953,5725497.225921205
15085,84381.link:396576,615384.030535912,5747925.1513991365
15085,86278.link:252398,608728.0057323218,5762502.956929549
15085,89311.link:430410,618068.0177810449,5725388.757276762
15085,89917.link:672932,615878.9570147162,5747807.495601965
15085,89917.link:672933,615878.9570147162,5747807.495601965
15085,90340.link:650079,616136.9726080223,5760453.940599656
15086,262116.link:501237,693777.5800452125,5795359.545102861
15086,262116.link:501238,693777.5800452125,5795359.545102861
15086,431335.link:252351,690212.8618900449,5789049.078932327
15086,431335.link:252352,690212.8618900449,5789049.078932327
15086,479192.link:734492,685834.4764577654,5781503.085728836
15086,526326.link:199570,714756.4035597171,5810577.084949222
15086,608750.link:641998,687482.8054186957,5784335.147507184
15086,608750.link:641999,687482.8054186957,5784335.147507184
15087,12644.link:47544,676987.2233672084,5728446.333571452
15087,12644.link:47545,676987.2233672084,5728446.333571452
15089,108277.link:466275,675798.4827338232,5730999.3567188075
15089,108277.link:466276,675798.4827338232,5730999.3567188075
15089,200354.link:651161,673756.5844805146,5733079.806848439
15089,200354.link:651162,673756.5844805146,5733079.806848439
15089,233093.link:209351,692227.2862446366,5728431.1999809295
15089,233093.link:209352,692227.2862446366,5728431.1999809295
15089,25407.link:653327,660855.4297044735,5741692.037258464
15089,25407.link:653328,660855.4297044735,5741692.037258464
15089,305406.link:910372,670173.1884353119,5736901.819497949
15089,305406.link:910373,670173.1884353119,5736901.819497949
15089,464370.link:581994,682079.7786408659,5728019.990895305
15089,464370.link:581995,682079.7786408659,5728019.990895305
15089,667304.link:39055,657895.1143308057,5744403.097278281
15089,667304.link:39056,657895.1143308057,5744403.097278281
15089,72525.link:395037,663771.8862768705,5740753.932051916
15089,72525.link:395038,663771.8862768705,5740753.932051916
15090,19289.link:400531,693394.1822194105,5831024.525719585
15090,384022.link:400531,693392.1881292406,5831030.349456375
15090,446561.link:504733,675969.4084410935,5824041.405047092
15090,446561.link:504734,675969.4084410935,5824041.405047092
15090,479937.link:400531,693389.1611842139,5831041.700897901
15090,479937.link:400532,693389.1611842139,5831041.700897901
15090,490564.link:911385,685628.0051706412,5830301.623310162
15090,490564.link:911386,685628.0051706412,5830301.623310162
15090,55718.link:618403,680606.6899892825,5826483.141957762
15090,55718.link:618404,680606.6899892825,5826483.141957762
15090,558907.link:341611,693328.6319155002,5831015.135309055
15090,558907.link:341612,693328.6319155002,5831015.135309055
15090,560244.link:156237,693457.5631469958,5831078.380087934
15090,560244.link:660668,693457.5631469958,5831078.380087934
