cell_id,stichtag,ev_share,minx,miny,maxx,maxy,suppressed
5kmN3175E4360,2026-04-01,0.063,1175969.5419000015,6743137.064300001,1184087.4327000007,6751275.860699996,False
5kmN3175E4365,2026-04-01,0.045,1184017.2173000015,6743062.723999999,1192142.9574000016,6751209.371399999,False
5kmN3175E4370,2026-04-01,0.027000000000000003,1192064.7646999992,6742980.391800001,1200198.3388999999,6751134.872599997,False
5kmN3175E4375,2026-04-01,0.027000000000000003,1200112.169300001,6742890.068000004,1208253.5625,6751052.364699997,False
5kmN3175E4380,2026-04-01,0.02,1208159.4167999998,6742791.753300004,1216308.6138000004,6750961.8483000025,False
5kmN3175E4385,2026-04-01,0.023,1216206.4924000017,6742685.448200002,1224363.4780000001,6750863.323899999,False
5kmN3175E4390,2026-04-01,0.027000000000000003,1224253.3817000017,6742571.1532000005,1232418.1405999996,6750756.792099997,False
5kmN3175E4395,2026-04-01,0.027000000000000003,1232300.0700999983,6742448.869199999,1240472.5870000012,6750642.253399998,False
5kmN3175E4400,2026-04-01,0.01,1240346.5432000011,6742318.5967999995,1248526.8024999984,6750519.7086,False
5kmN3175E4405,2026-04-01,0.03,1248392.7862000018,6742180.3367,1256580.7727000006,6750389.158399999,False
5kmN3175E4410,2026-04-01,0.027000000000000003,1256438.7848000005,6742034.0898,1264634.4827999994,6750250.603500001,False
5kmN3175E4415,2026-04-01,0.018000000000000002,1264484.5243000016,6741879.857000001,1272687.9184000008,6750104.044799998,False
5kmN3175E4420,2026-04-01,0.018000000000000002,1272529.9902999997,6741717.6391,1280741.0648000017,6749949.483199999,False
5kmN3175E4425,2026-04-01,0.017,1280575.1682000011,6741547.437100001,1288793.9074999988,6749786.919399999,False
5kmN3175E4430,2026-04-01,0.023,1288620.0434999987,6741369.251999997,1296846.4318999983,6749616.354599997,False
5kmN3175E4435,2026-04-01,0.027000000000000003,1296664.6017000005,6741183.0847999975,1304898.6235000007,6749437.7896,False
5kmN3180E4320,2026-04-01,0.038,1111582.0766000003,6751516.993699998,1119646.2320000008,6759600.331600003,False
5kmN3180E4325,2026-04-01,0.027000000000000003,1119639.8326000012,6751506.579000004,1127710.375599999,6759597.923100002,False
5kmN3180E4330,2026-04-01,0.04,1127695.9770000018,6751488.153099999,1135774.492800001,6759587.486199997,False
5kmN3180E4335,2026-04-01,0.05,1135752.0951000005,6751461.7161,1143838.5689999983,6759569.020900004,False
5kmN3180E4340,2026-04-01,0.053,1143808.1722000018,6751427.268100001,1151902.5892999992,6759542.527400002,False
5kmN3180E4345,2026-04-01,0.034,1151864.1939000003,6751384.8094,1159966.5392999984,6759508.005800001,False
5kmN3180E4355,2026-04-01,0.0,1167976.0119999982,6751275.860699996,1176094.169300001,6759414.879299998,True
5kmN3180E4360,2026-04-01,0.047,1176031.7793000005,6751209.371399999,1184157.8200000003,6759356.2749999985,False
5kmN3180E4365,2026-04-01,0.033,1184087.4327000007,6751134.872599997,1192221.3416000009,6759289.643600002,False
5kmN3180E4370,2026-04-01,0.061,1192142.9574000016,6751052.364699997,1200284.7195000015,6759214.985699996,False
5kmN3180E4375,2026-04-01,0.023,1200198.3388999999,6750961.8483000025,1208347.9389000013,6759132.301600002,False
5kmN3180E4380,2026-04-01,0.027999999999999997,1208253.5625,6750863.323899999,1216410.9853000008,6759041.5918999985,False
5kmN3180E4385,2026-04-01,0.01,1216308.6138000004,6750756.792099997,1224473.8438999988,6758942.8571000025,False
5kmN3180E4390,2026-04-01,0.031,1224363.4780000001,6750642.253399998,1232536.5001999997,6758836.0977,False
5kmN3180E4395,2026-04-01,0.036000000000000004,1232418.1405999996,6750519.7086,1240598.9395000003,6758721.314400002,False
5kmN3180E4400,2026-04-01,0.048,1240472.5870000012,6750389.158399999,1248661.1469999999,6758598.5079,False
5kmN3180E4405,2026-04-01,0.039,1248526.8024999984,6750250.603500001,1256723.1083000004,6758467.678900003,False
5kmN3180E4410,2026-04-01,0.031,1256580.7727000006,6750104.044799998,1264784.8084999993,6758328.828199998,False
5kmN3180E4415,2026-04-01,0.040999999999999995,1264634.4827999994,6749949.483199999,1272846.2331999987,6758181.956500001,False
5kmN3180E4420,2026-04-01,0.031,1272687.9184000008,6749786.919399999,1280907.3676999994,6758027.064800002,False
5kmN3180E4425,2026-04-01,0.034,1280741.0648000017,6749616.354599997,1288968.1972000003,6757864.153999999,False
5kmN3180E4430,2026-04-01,0.028999999999999998,1288793.9074999988,6749437.7896,1297028.7073,6757693.2250000015,False
5kmN3180E4435,2026-04-01,0.016,1296846.4318999983,6749251.225599997,1305088.883299999,6757514.278800003,False
5kmN3185E4320,2026-04-01,0.047,1111580.4728000015,6759597.923100002,1119652.6471000016,6767689.2557,False
5kmN3185E4325,2026-04-01,0.048,1119646.2320000008,6759587.486199997,1127724.8095000014,6767686.842,False
5kmN3185E4330,2026-04-01,0.040999999999999995,1127710.375599999,6759569.020900004,1135796.9455000013,6767676.382799998,False
5kmN3185E4335,2026-04-01,0.04,1135774.492800001,6759542.527400002,1143869.0401999988,6767657.877999999,False
5kmN3185E4340,2026-04-01,0.047,1143838.5689999983,6759508.005800001,1151941.079,6767631.327799998,False
5kmN3185E4345,2026-04-01,0.067,1151902.5892999992,6759465.4564,1160013.0471,6767596.7324,False
5kmN3185E4350,2026-04-01,0.028999999999999998,1159966.5392999984,6759414.879299998,1168084.9296999983,6767554.092,False
5kmN3185E4365,2026-04-01,0.0,1184157.8200000003,6759214.985699996,1192299.9180999994,6767377.903099999,True
5kmN3185E4370,2026-04-01,0.08,1192221.3416000009,6759132.301600002,1200371.311900001,6767303.0854,False
5kmN3185E4375,2026-04-01,0.043,1200284.7195000015,6759041.5918999985,1208442.5467000008,6767220.2245000005,False
5kmN3185E4380,2026-04-01,0.031,1208347.9389000013,6758942.8571000025,1216513.6077999994,6767129.320699997,False
5kmN3185E4385,2026-04-01,0.034,1216410.9853000008,6758836.0977,1224584.4805000015,6767030.374700002,False
5kmN3185E4390,2026-04-01,0.026000000000000002,1224473.8438999988,6758721.314400002,1232655.1501000002,6766923.387000002,False
5kmN3185E4395,2026-04-01,0.033,1232536.5001999997,6758598.5079,1240725.6017999984,6766808.358199999,False
5kmN3185E4400,2026-04-01,0.031,1240598.9395000003,6758467.678900003,1248795.8209000006,6766685.288999997,False
5kmN3185E4405,2026-04-01,0.047,1248661.1469999999,6758328.828199998,1256865.7928000018,6766554.180200003,False
5kmN3185E4410,2026-04-01,0.034,1256723.1083000004,6758181.956500001,1264935.502799999,6766415.032499999,False
5kmN3185E4415,2026-04-01,0.022000000000000002,1264784.8084999993,6758027.064800002,1273004.9362000003,6766267.8467999995,False
5kmN3185E4420,2026-04-01,0.11199999999999999,1272846.2331999987,6757864.153999999,1281074.0782000013,6766112.623899996,False
5kmN3185E4425,2026-04-01,0.042,1280907.3676999994,6757693.2250000015,1289142.9142000005,6765949.364699997,False
5kmN3185E4430,2026-04-01,0.024,1288968.1972000003,6757514.278800003,1297211.4294999987,6765778.070200004,False
5kmN3185E4435,2026-04-01,0.035,1297028.7073,6757327.316500001,1305279.6094999984,6765598.741400003,False
5kmN3190E4320,2026-04-01,0.063,1111578.8651,6767686.842,1119659.0779,6775786.191500001,False
5kmN3190E4325,2026-04-01,0.037000000000000005,1119652.6471000016,6767676.382799998,1127739.2789000012,6775783.772699997,False
5kmN3190E4330,2026-04-01,0.06,1127724.8095000014,6767657.877999999,1135819.4532999992,6775773.291000001,False
5kmN3190E4335,2026-04-01,0.091,1135796.9455000013,6767631.327799998,1143899.5863000005,6775754.746600002,False
5kmN3190E4340,2026-04-01,0.068,1143869.0401999988,6767596.7324,1151979.6631000005,6775728.139600001,False
5kmN3190E4345,2026-04-01,0.0,1151941.079,6767554.092,1160059.6689999998,6775693.469999999,True
5kmN3190E4350,2026-04-01,0.0,1160013.0471,6767503.4067,1168139.5890999995,6775650.738200001,True
5kmN3190E4355,2026-04-01,0.0,1168084.9296999983,6767444.677000001,1176219.4087999985,6775599.944300003,True
5kmN3190E4365,2026-04-01,0.031,1184228.379900001,6767303.0854,1192378.6873999983,6775474.171800002,False
5kmN3190E4370,2026-04-01,0.051,1192299.9180999994,6767220.2245000005,1200458.1169000007,6775399.193899997,False
5kmN3190E4375,2026-04-01,0.046,1200371.311900001,6767129.320699997,1208537.3867999986,6775316.1554000005,False
5kmN3190E4380,2026-04-01,0.039,1208442.5467000008,6767030.374700002,1216616.4822999984,6775225.056999996,False
5kmN3190E4385,2026-04-01,0.019,1216513.6077999994,6766923.387000002,1224695.388700001,6775125.8989999965,False
5kmN3190E4390,2026-04-01,0.023,1224584.4805000015,6766808.358199999,1232774.0910999998,6775018.682099998,False
5kmN3190E4395,2026-04-01,0.04,1232655.1501000002,6766685.288999997,1240852.5749999993,6774903.406900004,False
5kmN3190E4400,2026-04-01,0.021,1240725.6017999984,6766554.180200003,1248930.8253999986,6774780.074100003,False
5kmN3190E4405,2026-04-01,0.02,1248795.8209000006,6766415.032499999,1257008.8275999986,6774648.684500001,False
5kmN3190E4410,2026-04-01,0.031,1256865.7928000018,6766267.8467999995,1265086.5669,6774509.238799997,False
5kmN3190E4415,2026-04-01,0.016,1264935.502799999,6766112.623899996,1273164.0285999998,6774361.737800002,False
5kmN3190E4420,2026-04-01,0.018000000000000002,1273004.9362000003,6765949.364699997,1281241.1977999993,6774206.182499997,False
5kmN3190E4425,2026-04-01,0.031,1281074.0782000013,6765778.070200004,1289318.0599000007,6774042.573700003,False
5kmN3190E4430,2026-04-01,0.027999999999999997,1289142.9142000005,6765598.741400003,1297394.6000999995,6773870.9124,False
5kmN3190E4435,2026-04-01,0.022000000000000002,1297211.4294999987,6765411.379500002,1305470.8037,6773691.199600004,False
5kmN3195E4320,2026-04-01,0.049,1111577.2534999996,6775783.772699997,1119665.5245999992,6783891.1613000035,False
5kmN3195E4325,2026-04-01,0.059000000000000004,1119659.0779,6775773.291000001,1127753.7839000002,6783888.737300001,False
5kmN3195E4330,2026-04-01,0.053,1127739.2789000012,6775754.746600002,1135842.0163999982,6783878.233099997,False
5kmN3195E4335,2026-04-01,0.0,1135819.4532999992,6775728.139600001,1143930.2074000016,6783859.648900002,True
5kmN3195E4340,2026-04-01,0.046,1143899.5863000005,6775693.469999999,1152018.3420999981,6783832.9848000035,False
5kmN3195E4345,2026-04-01,0.069,1151979.6631000005,6775650.738200001,1160106.4054999985,6783798.240800001,False
5kmN3195E4350,2026-04-01,0.054000000000000006,1160059.6689999998,6775599.944300003,1168194.3828999996,6783755.417300001,False
5kmN3195E4355,2026-04-01,0.045,1168139.5890999995,6775541.088799998,1176282.259399999,6783704.5145,False
5kmN3195E4360,2026-04-01,0.037000000000000005,1176219.4087999985,6775474.171800002,1184370.0201000012,6783645.5326000005,False
5kmN3195E4365,2026-04-01,0.043,1184299.1130999997,6775399.193899997,1192457.6504000016,6783578.472099997,False
5kmN3195E4370,2026-04-01,0.022000000000000002,1192378.6873999983,6775316.1554000005,1200545.1352000013,6783503.333300002,False
5kmN3195E4375,2026-04-01,0.032,1200458.1169000007,6775225.056999996,1208632.4598999992,6783420.116700001,False
5kmN3195E4380,2026-04-01,0.031,1208537.3867999986,6775125.8989999965,1216719.6096,6783328.822800003,False
5kmN3195E4385,2026-04-01,0.021,1216616.4822999984,6775018.682099998,1224806.5694000013,6783229.452,False
5kmN3195E4390,2026-04-01,0.035,1224695.388700001,6774903.406900004,1232893.3244999982,6783122.005099997,False
5kmN3195E4395,2026-04-01,0.057,1232774.0910999998,6774780.074100003,1240979.860199999,6783006.4826000035,False
5kmN3195E4400,2026-04-01,0.023,1240852.5749999993,6774648.684500001,1249066.1614999995,6782882.885300003,False
5kmN3195E4405,2026-04-01,0.019,1248930.8253999986,6774509.238799997,1257152.2137999982,6782751.213799998,False
5kmN3195E4410,2026-04-01,0.0,1257008.8275999986,6774361.737800002,1265238.0022,6782611.468999997,True
5kmN3195E4415,2026-04-01,0.04,1265086.5669,6774206.182499997,1273323.5119000003,6782463.6516999975,False
5kmN3195E4420,2026-04-01,0.013000000000000001,1273164.0285999998,6774042.573700003,1281408.7280000001,6782307.762699999,False
5kmN3195E4425,2026-04-01,0.027000000000000003,1281241.1977999993,6773870.9124,1289493.6358999982,6782143.803000003,False
5kmN3195E4430,2026-04-01,0.031,1289318.0599000007,6773691.199600004,1297578.2206000015,6781971.773599997,False
5kmN3195E4435,2026-04-01,0.043,1297394.6000999995,6773503.436499998,1305662.4675000012,6781791.675399996,False
5kmN3200E4320,2026-04-01,0.037000000000000005,1111575.6378000006,6783888.737300001,1119671.9871000014,6792004.187299997,False
5kmN3200E4325,2026-04-01,0.046,1119665.5245999992,6783878.233099997,1127768.3244999982,6792001.758100003,False
5kmN3200E4330,2026-04-01,0.039,1127753.7839000002,6783859.648900002,1135864.6350999996,6791991.231399998,False
5kmN3200E4335,2026-04-01,0.06,1135842.0163999982,6783832.9848000035,1143960.9039000012,6791972.607199997,False
5kmN3200E4340,2026-04-01,0.044000000000000004,1143930.2074000016,6783798.240800001,1152057.1162,6791945.885799997,False
5kmN3200E4345,2026-04-01,0.083,1152018.3420999981,6783755.417300001,1160153.2569999993,6791911.067199998,False
5kmN3200E4350,2026-04-01,0.047,1160106.4054999985,6783704.5145,1168249.3114,6791868.151600003,False
5kmN3200E4355,2026-04-01,0.07400000000000001,1168194.3828999996,6783645.5326000005,1176345.2646000013,6791817.139399998,False
5kmN3200E4360,2026-04-01,0.04,1176282.259399999,6783578.472099997,1184441.1015999988,6791758.0308,False
5kmN3200E4365,2026-04-01,0.039,1184370.0201000012,6783503.333300002,1192536.807599999,6791690.826200001,False
5kmN3200E4370,2026-04-01,0.03,1192457.6504000016,6783420.116700001,1200632.3676999994,6791615.525899999,False
5kmN3200E4375,2026-04-01,0.016,1200545.1352000013,6783328.822800003,1208727.7668999992,6791532.130500004,False
5kmN3200E4380,2026-04-01,0.024,1208632.4598999992,6783229.452,1216822.9904999994,6791440.6404,False
5kmN3200E4385,2026-04-01,0.027000000000000003,1216719.6096,6783122.005099997,1224918.023600001,6791341.056199998,False
5kmN3200E4390,2026-04-01,0.045,1224806.5694000013,6783006.4826000035,1233012.8511999995,6791233.378399998,False
5kmN3200E4395,2026-04-01,0.024,1232893.3244999982,6782882.885300003,1241107.4585000016,6791117.607699998,False
5kmN3200E4400,2026-04-01,0.025,1240979.860199999,6782751.213799998,1249201.830600001,6790993.744800001,False
5kmN3200E4405,2026-04-01,0.023,1249066.1614999995,6782611.468999997,1257295.9527000003,6790861.7905,False
5kmN3200E4410,2026-04-01,0.028999999999999998,1257152.2137999982,6782463.6516999975,1265389.8099000007,6790721.745499998,False
5kmN3200E4415,2026-04-01,0.035,1265238.0022,6782307.762699999,1273483.3874000013,6790573.610600002,False
5kmN3200E4420,2026-04-01,0.024,1273323.5119000003,6782143.803000003,1281576.6702000014,6790417.386799999,False
5kmN3200E4425,2026-04-01,0.025,1281408.7280000001,6781971.773599997,1289669.6435999982,6790253.075000003,False
5kmN3200E4430,2026-04-01,0.02,1289493.6358999982,6781791.675399996,1297762.2927,6790080.675999999,False
5kmN3200E4435,2026-04-01,0.036000000000000004,1297578.2206000015,6781603.5097,1305854.6026999988,6789900.191100001,False
5kmN3205E4320,2026-04-01,0.055,1111574.018199999,6792001.758100003,1119678.4655999988,6800125.2919000015,False
5kmN3205E4325,2026-04-01,0.054000000000000006,1119671.9871000014,6791991.231399998,1127782.9010000005,6800122.857500002,False
5kmN3205E4330,2026-04-01,0.032,1127768.3244999982,6791972.607199997,1135887.3093999997,6800112.3081,False
5kmN3205E4335,2026-04-01,0.042,1135864.6350999996,6791945.885799997,1143991.6761000007,6800093.643799998,False
5kmN3205E4340,2026-04-01,0.048,1143960.9039000012,6791911.067199998,1152095.9858999997,6800066.8649,False
5kmN3205E4345,2026-04-01,0.057,1152057.1162,6791868.151600003,1160200.2239000015,6800031.971299998,False
5kmN3205E4350,2026-04-01,0.059000000000000004,1160153.2569999993,6791817.139399998,1168304.3753000014,6799988.963399999,False
5kmN3205E4355,2026-04-01,0.042,1168249.3114,6791758.0308,1176408.4250000007,6799937.8413999975,False
5kmN3205E4360,2026-04-01,0.052000000000000005,1176345.2646000013,6791690.826200001,1184512.3581999987,6799878.605599999,False
5kmN3205E4365,2026-04-01,0.034,1184441.1015999988,6791615.525899999,1192616.1598000005,6799811.256399997,False
5kmN3205E4370,2026-04-01,0.027000000000000003,1192536.807599999,6791532.130500004,1200719.8150000013,6799735.794100001,False
5kmN3205E4375,2026-04-01,0.034,1200632.3676999994,6791440.6404,1208823.308699999,6799652.2192,False
5kmN3205E4380,2026-04-01,0.032,1208727.7668999992,6791341.056199998,1216926.6261,6799560.532200001,False
5kmN3205E4385,2026-04-01,0.021,1216822.9904999994,6791233.378399998,1225029.7523000017,6799460.7337,False
5kmN3205E4390,2026-04-01,0.027999999999999997,1224918.023600001,6791117.607699998,1233132.6722000018,6799352.824199997,False
5kmN3205E4395,2026-04-01,0.035,1233012.8511999995,6790993.744800001,1241235.3709999993,6799236.804499999,False
5kmN3205E4400,2026-04-01,0.019,1241107.4585000016,6790861.7905,1249337.8337999992,6799112.675099999,False
5kmN3205E4405,2026-04-01,0.026000000000000002,1249201.830600001,6790721.745499998,1257440.0456000008,6798980.436899997,False
5kmN3205E4410,2026-04-01,0.031,1257295.9527000003,6790573.610600002,1265541.9915000014,6798840.090499997,False
5kmN3205E4415,2026-04-01,0.025,1265389.8099000007,6790417.386799999,1273643.6565999985,6798691.637000002,False
5kmN3205E4420,2026-04-01,0.018000000000000002,1273483.3874000013,6790253.075000003,1281745.0260000005,6798535.077100001,False
5kmN3205E4425,2026-04-01,0.022000000000000002,1281576.6702000014,6790080.675999999,1289846.0846999995,6798370.411799997,False
5kmN3205E4430,2026-04-01,0.033,1289669.6435999982,6789900.191100001,1297946.818,6798197.642099999,False
5kmN3205E4435,2026-04-01,0.027999999999999997,1297762.2927,6789711.621299997,1306047.2107999995,6798016.769000001,False
5kmN3210E4320,2026-04-01,0.055999999999999994,1111572.3946000002,6800122.857500002,1119684.960000001,6808254.497599997,False
5kmN3210E4325,2026-04-01,0.035,1119678.4655999988,6800112.3081,1127797.5133999996,6808252.057800002,False
5kmN3210E4330,2026-04-01,0.039,1127782.9010000005,6800093.643799998,1135910.0397000015,6808241.485699996,False
5kmN3210E4335,2026-04-01,0.027999999999999997,1135887.3093999997,6800066.8649,1144022.5240000002,6808222.781300001,False
5kmN3210E4340,2026-04-01,0.064,1143991.6761000007,6800031.971299998,1152134.9514000006,6808195.944600001,False
5kmN3210E4345,2026-04-01,0.035,1152095.9858999997,6799988.963399999,1160247.3066999987,6808160.9758,False
5kmN3210E4350,2026-04-01,0.042,1160200.2239000015,6799937.8413999975,1168359.5749999993,6808117.875200003,False
5kmN3210E4355,2026-04-01,0.040999999999999995,1168304.3753000014,6799878.605599999,1176471.7412,6808066.642999999,False
5kmN3210E4360,2026-04-01,0.064,1176408.4250000007,6799811.256399997,1184583.7905000001,6808007.279600002,False
5kmN3210E4365,2026-04-01,0.011000000000000001,1184512.3581999987,6799735.794100001,1192695.7076999992,6807939.7852,False
5kmN3210E4370,2026-04-01,0.019,1192616.1598000005,6799652.2192,1200807.4778999984,6807864.1602,False
5kmN3210E4375,2026-04-01,0.035,1200719.8150000013,6799560.532200001,1208919.086100001,6807780.405199997,False
5kmN3210E4380,2026-04-01,0.013000000000000001,1208823.308699999,6799460.7337,1217030.5172999986,6807688.5207,False
5kmN3210E4385,2026-04-01,0.019,1216926.6261,6799352.824199997,1225141.7564999983,6807588.507100001,False
5kmN3210E4390,2026-04-01,0.022000000000000002,1225029.7523000017,6799236.804499999,1233252.7886999995,6807480.365099996,False
5kmN3210E4395,2026-04-01,0.016,1233132.6722000018,6799112.675099999,1241363.5989000015,6807364.095299996,False
5kmN3210E4400,2026-04-01,0.04,1241235.3709999993,6798980.436899997,1249474.1722999997,6807239.698399998,False
5kmN3210E4405,2026-04-01,0.04,1249337.8337999992,6798840.090499997,1257584.4937000014,6807107.175300002,False
5kmN3210E4410,2026-04-01,0.031,1257440.0456000008,6798691.637000002,1265694.5482,6806966.526600003,False
5kmN3210E4415,2026-04-01,0.04,1265541.9915000014,6798535.077100001,1273804.3209000006,6806817.753200002,False
5kmN3210E4420,2026-04-01,0.021,1273643.6565999985,6798370.411799997,1281913.7967000008,6806660.855999999,False
5kmN3210E4425,2026-04-01,0.033,1281745.0260000005,6798197.642099999,1290022.9607000016,6806495.835900001,False
5kmN3210E4430,2026-04-01,0.034,1289846.0846999995,6798016.769000001,1298131.7980000004,6806322.693999998,False
5kmN3210E4435,2026-04-01,0.026000000000000002,1297946.818,6797827.793499999,1306240.2936999984,6806141.431299999,False
5kmN3215E4320,2026-04-01,0.048,1111570.767000001,6808252.057800002,1119691.4704000019,6816391.826700002,False
5kmN3215E4325,2026-04-01,0.05,1119684.960000001,6808241.485699996,1127812.1618000008,6816389.381800003,False
5kmN3215E4330,2026-04-01,0.055,1127797.5133999996,6808222.781300001,1135932.8260999992,6816378.786799997,False
5kmN3215E4335,2026-04-01,0.05,1135910.0397000015,6808195.944600001,1144053.4481999986,6816360.042000003,False
5kmN3215E4340,2026-04-01,0.045,1144022.5240000002,6808160.9758,1152174.0130999982,6816333.147399999,False
5kmN3215E4345,2026-04-01,0.044000000000000004,1152134.9514000006,6808117.875200003,1160294.5056000017,6816298.103100002,False
5kmN3215E4350,2026-04-01,0.048,1160247.3066999987,6808066.642999999,1168414.9109000005,6816254.909500003,False
5kmN3215E4355,2026-04-01,0.047,1168359.5749999993,6808007.279600002,1176535.2137000002,6816203.566699997,False
5kmN3215E4360,2026-04-01,0.048,1176471.7412,6807939.7852,1184655.3990999982,6816144.075099997,False
5kmN3215E4365,2026-04-01,0.031,1184583.7905000001,6807864.1602,1192775.4519000016,6816076.435000002,False
5kmN3215E4370,2026-04-01,0.034,1192695.7076999992,6807780.405199997,1200895.3572000004,6816000.646899998,False
5kmN3215E4375,2026-04-01,0.11,1200807.4778999984,6807688.5207,1209015.0998000018,6815916.711099997,False
5kmN3215E4380,2026-04-01,0.038,1208919.086100001,6807588.507100001,1217134.6647999994,6815824.628200002,False
5kmN3215E4390,2026-04-01,0.016,1225141.7564999983,6807364.095299996,1233373.2016000003,6815616.023400001,False
5kmN3215E4395,2026-04-01,0.028999999999999998,1233252.7886999995,6807239.698399998,1241492.1433000006,6815499.502700001,False
5kmN3215E4400,2026-04-01,0.031,1241363.5989000015,6807107.175300002,1249610.8471999988,6815374.837399997,False
5kmN3215E4405,2026-04-01,0.033,1249474.1722999997,6806966.526600003,1257729.2983000018,6815242.0282000005,False
5kmN3215E4410,2026-04-01,0.023,1257584.4937000014,6806817.753200002,1265847.4814000018,6815101.075999998,False
5kmN3215E4415,2026-04-01,0.043,1265694.5482,6806660.855999999,1273965.3816,6814951.981600001,False
5kmN3215E4420,2026-04-01,0.031,1273804.3209000006,6806495.835900001,1282082.9838999994,6814794.745899998,False
5kmN3215E4425,2026-04-01,0.053,1281913.7967000008,6806322.693999998,1290200.2732000016,6814629.369800001,False
5kmN3215E4430,2026-04-01,0.071,1290022.9607000016,6806141.431299999,1298317.2344999984,6814455.8544000015,False
5kmN3215E4435,2026-04-01,0.038,1298131.7980000004,6805952.048799999,1306433.8528999984,6814274.200599998,False
5kmN3220E4320,2026-04-01,0.066,1111569.135400001,6816389.381800003,1119697.9970000014,6824537.302100003,False
5kmN3220E4325,2026-04-01,0.053,1119691.4704000019,6816378.786799997,1127826.8465000018,6824534.851800002,False
5kmN3220E4330,2026-04-01,0.078,1127812.1618000008,6816360.042000003,1135955.6688,6824524.233999997,False
5kmN3220E4335,2026-04-01,0.055,1135932.8260999992,6816333.147399999,1144084.4488000013,6824505.448600002,False
5kmN3220E4340,2026-04-01,0.053,1144053.4481999986,6816298.103100002,1152213.1713000014,6824478.495800003,False
5kmN3220E4345,2026-04-01,0.035,1152174.0130999982,6816254.909500003,1160341.8213,6824443.3759,False
5kmN3220E4350,2026-04-01,0.061,1160294.5056000017,6816203.566699997,1168470.3836000003,6824400.088799998,False
5kmN3220E4355,2026-04-01,0.062,1168414.9109000005,6816144.075099997,1176598.8429999985,6824348.6351,False
5kmN3220E4360,2026-04-01,0.059000000000000004,1176535.2137000002,6816076.435000002,1184727.1845999993,6824289.014899999,False
5kmN3220E4365,2026-04-01,0.054000000000000006,1184655.3990999982,6816000.646899998,1192855.393199999,6824221.228500001,False
5kmN3220E4370,2026-04-01,0.027000000000000003,1192775.4519000016,6815916.711099997,1200983.4536000006,6824145.276600003,False
5kmN3220E4375,2026-04-01,0.037000000000000005,1200895.3572000004,6815824.628200002,1209111.3509000018,6824061.1592999995,False
5kmN3220E4380,2026-04-01,0.037000000000000005,1209015.0998000018,6815724.398699999,1217239.069699999,6823968.877400003,False
5kmN3220E4385,2026-04-01,0.03,1217134.6647999994,6815616.023400001,1225366.5951999985,6823868.431299999,False
5kmN3220E4390,2026-04-01,0.021,1225254.0370999984,6815499.502700001,1233493.9120999984,6823759.821699999,False
5kmN3220E4395,2026-04-01,0.012,1233373.2016000003,6815374.837399997,1241621.0053000003,6823643.049099997,False
5kmN3220E4400,2026-04-01,0.027999999999999997,1241492.1433000006,6815242.0282000005,1249747.8599000014,6823518.114399999,False
5kmN3220E4405,2026-04-01,0.016,1249610.8471999988,6815101.075999998,1257874.4605999999,6823385.018200003,False
5kmN3220E4410,2026-04-01,0.033,1257729.2983000018,6814951.981600001,1266000.7923999988,6823243.761399999,False
5kmN3220E4415,2026-04-01,0.023,1265847.4814000018,6814794.745899998,1274126.8401999995,6823094.344800003,False
5kmN3220E4420,2026-04-01,0.045,1273965.3816,6814629.369800001,1282252.5890000015,6822936.769400001,False
5kmN3220E4425,2026-04-01,0.057,1282082.9838999994,6814455.8544000015,1290378.023600001,6822771.035999998,False
5kmN3220E4430,2026-04-01,0.046,1290200.2732000016,6814274.200599998,1298503.1290000007,6822597.1455999985,False
5kmN3225E4320,2026-04-01,0.081,1111567.4996999986,6824534.851800002,1119704.5397000015,6832690.9463,False
5kmN3225E4325,2026-04-01,0.06,1119697.9970000014,6824524.233999997,1127841.567499999,6832688.490699999,False
5kmN3225E4330,2026-04-01,0.05,1127826.8465000018,6824505.448600002,1135978.568,6832677.849799998,False
5kmN3225E4335,2026-04-01,0.055999999999999994,1135955.6688,6824478.495800003,1144115.5260999985,6832659.023800001,False
5kmN3225E4340,2026-04-01,0.025,1144084.4488000013,6824443.3759,1152252.4263999984,6832632.012699999,False
5kmN3225E4345,2026-04-01,0.159,1152213.1713000014,6824400.088799998,1160389.2540000007,6832596.816699997,False
5kmN3225E4350,2026-04-01,0.053,1160341.8213,6824348.6351,1168525.9935000017,6832553.435900003,False
5kmN3225E4355,2026-04-01,0.061,1168470.3836000003,6824289.014899999,1176662.6297999993,6832501.870800003,False
